player_id,team_id,player_name,team,position,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,total_competition_minutes_played,fdcp_top_scorer_rank,assists,is_active,global_rank_x,global_score_x,fdh_tier_x,fdh_tier_multiplier_x,final_multiplier_x,total_distance_km_x,avg_speed_kmh,minutes,goals_p90,assists_p90,xg_p90,attempt_at_goal_p90,attempt_on_target_p90,attempt_inside_box_p90,corners_p90,crosses_p90,passes_p90,linebreaks_p90,switches_p90,involvements_p90,forced_turnovers_p90,pressures_p90,direct_pressures_p90,fouls_drawn_p90,fouls_committed_p90,receptions_pressure_p90,offers_in_behind_p90,receptions_in_behind_p90,sprints_p90,speed_runs_p90,distance_p90,total_distance_km_y,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,attacking_threat,chance_creation,ball_progression,defensive_actions,possession_security,physical_impact,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,shoot,offense,dribble,pass,speed,defense,grade_shoot,grade_offense,grade_dribble,grade_pass,grade_speed,grade_defense,overall_score,overall_grade,ego_x,ego_y,blue_lock_rank,blue_lock_score,blue_lock_tier,blue_lock_multiplier,blue_lock_final_score
430667,285023_43948,Nico Schlotterbeck,Germany,DF,2,2,50,2,0,2,0.25,4.01,0,0,18,7,6,2,1,0,0,0,0,123,89,0,0,3,67,4,75,,,,22,0,1,21,5,17,0,6,33,272,3.07,158,40,15443.46,,,,,,,Round of 16,1.0,152.0,103.0,0.0,False,,,None,1.0,1.0,15.44346,3.07,152.0,0.22950431391290618,0.018681594640415085,0.07316153690239717,0.6294904050941029,0.48443907079182247,0.5442984211579692,0.08118179869918597,0.30183979612733475,33.18982536818386,0.9468275566357668,0.9075516502771515,73.61926314036401,4.4267554546101895,5.960808889547404,1.9965505978878513,0.6112978574338034,0.39333505225162485,9.949530397923406,1.6628575417889888,0.17742624438593171,16.033187888875844,54.47437799411944,5.102599743549506,15.44346,,,None,1.0,1.0,79.77385597182612,56.411529357267185,72.41546949333313,57.89223477691547,68.22639200578135,49.86324655470058,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
430658,285023_43948,Waldemar Anton,Germany,DF,1,1,0,1,0,1,0.11,0.0,0,0,1,13,3,3,1,0,0,0,1,30,97,2,0,0,0,0,0,,,,15,4,3,8,2,13,0,2,7,70,3.37,98,35,7334.85,,,,,,,Round of 16,0.0,66.0,720.0,0.0,False,,,None,1.0,1.0,7.33485,3.37,66.0,0.02499548265295503,0.019096548746857643,0.04544167637203822,0.43386603333829277,0.28559283024096355,0.3467817717753974,0.0829850024078107,0.7277573638200374,14.433624794293777,0.339038726704682,0.08928386403635537,32.91396268458397,0.9617706269687031,7.350849284235436,1.4120781333409393,0.8344825201964546,0.40207177940373395,4.7207579448711,2.5382190542354746,0.1813672221298417,15.341282978594686,43.10796480231753,3.5163204139185025,7.33485,,,None,1.0,1.0,64.7383982361466,49.28687045683558,48.04311693290902,37.68969679094209,69.51153416420843,36.985862749613034,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
484851,285023_43948,Deniz Undav,Germany,FW,4,6,50,5,1,0,1.43,2.1,0,0,6,53,7,3,0,0,0,0,0,31,74,2,0,4,50,0,0,,,,19,12,7,0,13,6,5,27,30,85,6.03,205,59,17404.37,,,,,,,Round of 16,3.0,174.0,9.0,2.0,False,,,None,1.0,1.0,17.40437,6.03,174.0,0.6273043828649206,0.42053716698840254,0.3090609765121649,1.4218110604592056,0.8773350725928118,1.1371504060742286,0.07962014034731636,0.6982483794046446,14.049480050316971,1.1297213247058109,0.08566359678331749,34.59598487028161,1.9283102665240615,15.097087109797117,2.1592513081445843,0.8006460619102227,0.18466116887781206,9.154813269822377,4.044159538324032,1.1795505290061732,19.54580649377346,62.8785296158074,5.398796940231779,17.40437,,,None,1.0,1.0,97.51888382948326,79.1115484074407,56.13795655205364,57.29865197357762,57.39003240006373,53.22756299195207,,,None,1.0,1.0,95.87532661440835,97.11295561169251,59.359689546446745,68.75596159145346,48.538824476061585,51.90984981250117,S,S+,B,A,C,C,80.64027025068809,S,56.72491909385112,58.86923458422879,,,None,1.0,89.10074131863226
411367,285023_43948,Kai Havertz,Germany,FW,7,12,25,11,1,7,2.0,1.5,0,0,19,99,14,3,4,1,0,0,1,117,86,3,67,2,0,0,0,,,,204,95,88,21,127,77,8,80,78,290,6.93,577,202,44897.03,44.0,147.0,273.0,5.918576240539551,5.732943534851074,5.265091896057129,Round of 16,3.0,392.0,18.0,0.0,True,116.7,5.727360248565673,B,1.1,1.1,44.89703,6.93,392.0,0.5157077047585293,0.015062723765248105,0.3483179075157737,2.1608568171503655,1.2172503400658556,1.926836943038393,0.0654558153149525,0.7393615508226321,25.768534965791172,0.5980838921448571,0.07042414828464166,62.334195061361974,3.734565332184396,20.016546048168653,2.9324380510938917,0.658212112317709,0.8131329710551067,15.462056813621372,17.04715656826845,1.4657020385183535,39.7109215526044,113.19553665909854,8.983738307178323,44.89703,116.7,5.727360248565673,B,1.1,1.1,108.18246286523815,73.36389078899275,85.35948629336659,92.66066028977205,86.91025421779044,107.9563726005159,116.7,5.727360248565673,B,1.1,1.1,104.72377752892872,83.54935516344086,99.8243997089498,56.228699012937106,108.10906696902087,91.7796370625813,S,A,S,B,S+,A,84.14927411984785,S,77.96922640572929,44.878403784341074,122.99999999999999,5.703967666625976,BL-B,1.05,97.5820039869601
484850,285023_43948,Maximilian Beier,Germany,FW,0,0,0,0,0,0,0.0,0.0,0,0,1,9,1,1,1,0,0,0,0,13,46,0,0,1,0,0,0,,,,12,4,8,0,1,11,0,7,7,26,1.62,46,16,3573.92,,,,,,,Round of 16,0.0,33.0,627.0,0.0,False,,,None,1.0,1.0,3.57392,1.62,33.0,0.022416407675917835,0.017126135464401223,0.020075238058244974,0.20112000966833482,0.06814587933479023,0.1230212453254371,0.07442247348404722,0.2767081363515297,9.748696441299547,0.49203516706246847,0.0800714082183785,21.246769337627722,0.8625335531300385,5.840460521514337,0.8904195642788801,0.37242121570377096,0.3605853524508863,4.233662382152402,2.2763214409783923,0.16265345409645982,10.18674293583055,28.88510545753352,2.446524784319233,3.57392,,,None,1.0,1.0,26.009708592985888,28.882135887054567,18.329324986467142,16.906045939118272,17.491090063163558,15.36416597263776,,,None,1.0,1.0,41.24673385591638,44.27244582043343,25.789473684210527,45.46071178752357,23.979504640051072,25.764719385613727,C,C,E,C,E,E,36.36166959471691,C,44.669078527346244,76.92993403458726,,,None,1.0,40.71483866669694
498416,285023_43948,Nick Woltemade,Germany,FW,0,2,0,2,0,0,0.09,0.0,0,0,0,6,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,,,12,5,7,0,11,1,0,3,3,7,1.4,37,13,4199.08,,,,,,,Round of 16,0.0,44.0,659.0,0.0,False,,,None,1.0,1.0,4.19908,1.4,44.0,0.02375941250347064,0.01815219115265157,0.03920968326622753,0.6116517557504577,0.07222861401055077,0.5288739625883662,0.07888124951152255,0.2932861879428416,7.941863462365658,0.32227267119707576,0.08486862146239713,18.734117243425466,0.7149682410544387,5.592648911150276,0.9437661035934156,0.19549244607855643,0.18294747627672395,3.690343629255732,2.611940854809316,0.172398297125183,10.199324442362084,28.822490509265783,2.717657813854631,4.19908,,,None,1.0,1.0,50.30595267467185,32.74160445363161,37.28268050800747,23.816913700456286,51.995258658979104,24.25225522991431,,,None,1.0,1.0,57.12019410227697,62.24049839503124,33.267038564152315,66.33952985565,32.398595515891884,32.27702715435205,B,B,D,A,D,D,51.010984891550905,B,38.71089332830758,29.58148383005707,,,None,1.0,56.72303073621143
228912,285023_43948,Manuel Neuer,Germany,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,129,91,0,0,1,0,0,0,7.0,61.0,45.0,28,0,0,28,19,9,0,0,5,256,3.47,82,19,25681.69,,,,,,,Round of 16,0.0,442.0,1269.0,0.0,False,,,None,1.0,1.0,25.68169,3.47,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484849,285023_43948,Aleksandar Pavlovic,Germany,MF,1,4,0,1,3,0,0.37,0.0,0,0,27,76,20,13,4,1,0,0,0,260,92,1,0,1,0,1,100,,,,158,4,54,100,119,39,0,20,67,548,7.64,597,165,38018.1,,,,,,,Round of 16,0.0,300.0,1112.0,0.0,False,,,None,1.0,1.0,38.0181,7.64,300.0,0.021316219229056986,0.016285591490999535,0.08522859197416247,0.906261428992161,0.24355438397359863,0.2957364886463301,0.07076984784046919,0.4418804876807449,53.42224441197717,0.46788627514019426,0.2548946126034569,113.5130927430734,5.4677807620069485,17.530269216472206,4.243026596107038,2.499179859541131,0.8791471981328003,14.751060553387756,2.1646004825218528,0.15467048672603745,36.32099016064658,125.96038158706159,8.483453490464758,38.0181,,,None,1.0,1.0,63.631742290989436,57.055403426798925,81.7386272671365,88.75511595481665,94.27761662878056,95.68638730725397,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
429640,285023_43948,Angelo Stiller,Germany,MF,0,0,0,0,0,0,0.0,0.0,0,0,1,7,1,0,0,0,0,0,0,34,91,0,0,1,0,0,0,,,,28,0,13,15,25,3,0,3,10,72,1.71,85,18,5947.34,,,,,,,Round of 16,0.0,52.0,688.0,0.0,False,,,None,1.0,1.0,5.9473400000000005,1.71,52.0,0.02437403807669676,0.018621765090596324,0.021828413539966545,0.21868386962412334,0.07409707575315817,0.13376472096491182,0.08092180641463326,0.30087312601874483,14.892353105462917,0.5350047193305879,0.08706406400996083,32.50443720986435,0.9378588206622323,5.941718842938334,0.9681801240296427,0.20054958529506095,0.18768009319056506,5.216574960797889,1.6575320853676865,0.17685802028451167,11.485144237891822,39.37906423550889,3.145296210282767,5.9473400000000005,,,None,1.0,1.0,40.22435885745717,42.22576895531553,46.11002889785021,26.91382442432313,46.8102010857245,27.413551634924378,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
492363,285023_43948,Felix Nmecha,Germany,MF,3,8,13,3,5,0,0.49,2.04,0,0,9,74,21,3,3,0,0,0,0,131,92,2,0,4,75,1,0,,,,113,38,47,28,73,40,3,26,66,313,6.64,442,141,33325.14,56.0,42.0,86.0,5.7498650550842285,6.4479146003723145,6.163877010345459,Round of 16,1.0,299.0,65.0,1.0,True,61.4,5.958075475692748,B,1.1,1.1,33.32514,6.64,299.0,0.2002490286280624,0.19521388163490483,0.10677479612328011,1.6227302073183514,0.6016005006287901,0.6538294829984922,0.07083342380204688,0.6211911102104539,30.390374044507404,1.0050475799468206,0.25512359670603363,71.57035691639759,2.2522468524817096,17.188190181290157,4.425751971194718,0.7122883930037959,0.7010233183750366,14.585398481269745,8.24960948779306,0.6915504147099436,32.059691214495025,98.34192056027659,7.651439935282347,33.32514,61.4,5.958075475692748,B,1.1,1.1,94.76689594805042,85.37762574958509,92.84799319771035,84.65438868177642,95.89921329093454,94.77411457493923,61.4,5.958075475692748,B,1.1,1.1,,,,,,,,,,,,,,,,,,,,,
430669,285023_43948,Florian Wirtz,Germany,MF,1,10,0,5,5,0,0.97,0.0,5,0,17,123,18,1,3,0,0,0,1,271,82,12,42,15,67,2,100,,,,218,71,100,47,96,122,4,117,99,599,6.85,653,229,46415.88,103.0,199.0,2.0,5.301777362823486,5.41827917098999,7.539622783660889,Round of 16,0.0,405.0,170.0,3.0,True,92.14999999999999,5.878713989257813,B,1.1,1.1,46.415879999999994,6.85,405.0,0.01951355830940313,0.5058174494574749,0.17620283500684175,1.811439281515601,0.22295758089694914,0.9252722261838225,0.8829668317690366,2.204511727407636,50.7044548730896,2.719227359454199,0.39697515755391527,112.25902056391774,3.369020178464741,23.738685990710586,3.5569314086380017,0.32419392140613257,0.641163489891495,18.739962803785147,12.945181837454468,0.7961358336384837,43.72213945689673,124.47185422167401,9.140210602357044,46.415879999999994,92.14999999999999,5.878713989257813,B,1.1,1.1,78.89103259250652,108.88706699928932,98.7827850391738,95.4381279519755,83.03609607423454,109.30117338925687,92.14999999999999,5.878713989257813,B,1.1,1.1,,,,,,,,,,,,,,,,,,,,,
429642,285023_43948,Jamal Musiala,Germany,MF,1,6,17,4,2,0,0.34,2.92,0,0,13,107,19,5,11,1,0,0,0,104,83,8,0,9,67,0,0,,,,180,32,113,35,121,59,6,65,131,288,6.61,412,140,33546.51,87.0,218.0,121.0,5.469120025634766,5.360443592071533,5.947033882141113,Round of 16,1.0,305.0,141.0,0.0,True,115.14999999999998,5.5722970247268675,B,1.1,1.1,33.546510000000005,6.61,305.0,0.19917611143938976,0.016212886426949093,0.07950944750111483,1.2581256456793921,0.2424670647260078,0.8282813763901511,0.07045390436841754,1.6855931567489755,25.422758507060095,1.8894379004055493,0.07580161036264683,66.73801266042737,2.9519997298762215,22.968614171560215,4.046129058399249,1.064382124456362,2.120907742575523,26.07432979613476,7.137678449458216,1.2217103143853543,31.709963071831126,92.47636127378887,7.6498380844763725,33.546510000000005,115.14999999999998,5.5722970247268675,B,1.1,1.1,90.65985896379706,78.83394614048956,88.12057619000906,95.83839068703986,88.036585213455,92.96977167096556,115.14999999999998,5.5722970247268675,B,1.1,1.1,,,,,,,,,,,,,,,,,,,,,
491218,285023_43948,Jamie Leweling,Germany,MF,0,1,0,0,1,0,0.08,0.0,0,0,2,15,4,0,0,0,0,0,0,14,79,3,0,1,0,0,0,,,,11,7,4,0,2,9,2,7,8,36,1.71,55,20,4276.01,,,,,,,Round of 16,0.0,37.0,635.0,0.0,False,,,None,1.0,1.0,4.27601,1.71,37.0,0.022988535169481867,0.017563240869484145,0.036009752345813495,0.3990298849084953,0.06988514691522489,0.1261610810101165,0.0763219367626798,0.8621007202357961,10.190286350040727,0.504593238406756,0.08211504762538922,23.71681196365105,1.0773244950558565,7.146185391404907,1.4914757275424995,0.18914966737449676,0.17701172080501038,4.53449367074367,2.9127495772407723,0.5523583059255682,11.217843220736341,31.357322381087013,2.6443133557715925,4.27601,,,None,1.0,1.0,43.90658559247185,44.60773465034305,28.240986231083674,26.126410566153137,26.85926147678468,22.32343039862963,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
379953,285023_43948,Leon Goretzka,Germany,MF,0,2,0,2,0,1,0.19,0.0,0,0,3,20,2,0,0,0,0,0,0,30,77,1,0,1,100,1,0,,,,27,12,9,6,19,8,2,11,19,80,5.06,140,49,12494.96,,,,,,,Round of 16,0.0,122.0,857.0,0.0,False,,,None,1.0,1.0,12.494959999999999,5.06,122.0,0.025006805269116576,0.019105199225605062,0.06223838179141509,0.6437640807124619,0.0760206880181144,0.5566403711548598,0.08302259349346702,0.5183855161609491,14.44016303144785,0.5488938185892712,0.29902582034025843,35.025887384477045,1.3816093199151782,8.822089703145423,1.2030162737509849,0.20575599375429116,0.19255240057219764,7.239314527509796,4.2169809285486926,0.6008524028706579,18.284053539517,51.93495562894126,4.599996128258099,12.494959999999999,,,None,1.0,1.0,68.35115839878337,55.852694060121024,41.80281043537328,37.5882891182596,39.44305844644083,38.56338435828821,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
404353,285023_43948,Leroy Sane,Germany,MF,2,6,17,5,1,0,1.57,0.64,1,0,10,84,15,3,2,0,0,0,1,189,85,11,18,9,44,0,0,,,,148,55,73,20,36,112,2,94,122,439,6.38,477,221,38060.03,97.0,237.0,164.0,5.3518805503845215,5.285000324249268,5.775258541107178,Round of 16,1.0,360.0,152.0,0.0,True,134.75,5.447693014144897,B,1.1,1.1,38.06003,6.38,360.0,0.18994294261306988,0.015461308758020036,0.2845615650873901,1.1998029562397226,0.40093269295957024,0.959590522847959,0.23689351371072237,2.116571320276202,38.66921889937119,1.8018495897631832,0.07228768963828217,89.26980114792585,2.306037561688472,18.000633094145254,3.1797409191319317,0.675629511329954,0.4952385814574411,23.338256439501954,10.710027889647238,0.4862532135404765,43.986146217123355,99.2203181036269,8.061185750234479,38.06003,134.75,5.447693014144897,B,1.1,1.1,95.9915224693759,79.94969655254262,95.31538258166039,82.08547060713101,87.79218207420132,102.94126398224161,134.75,5.447693014144897,B,1.1,1.1,,,,,,,,,,,,,,,,,,,,,
395471,285023_43948,Nadiem Amiri,Germany,MF,1,2,0,1,1,0,0.26,0.0,0,0,1,11,0,0,0,0,0,0,0,20,85,2,50,2,50,1,100,,,,17,2,8,7,9,8,0,4,5,48,3.08,80,26,5438.68,,,,,,,Round of 16,0.0,50.0,185.0,1.0,False,,,None,1.0,1.0,5.438680000000001,3.08,50.0,0.02424214945122872,0.2218102803344203,0.07456551168249959,0.6240791211837872,0.2769854124854168,0.3363301943420247,0.08048393617807935,0.7058236491333304,11.965720257642241,0.7353990714638294,0.2898822359934705,27.449612083687825,0.9327840394400562,6.722725142928298,0.7596519952037031,0.19946440568470986,0.18666455077446112,4.171901531938143,2.0551416875887205,0.17590103641811555,13.049312015246228,38.14953658845064,3.0248717972319024,5.438680000000001,,,None,1.0,1.0,64.07428791213248,71.23429535046255,39.56014500829449,29.729388132420798,37.079332030935,30.413263187921295,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
484848,285023_43948,Pascal Gross,Germany,MF,0,1,0,0,1,0,0.04,0.0,0,0,1,15,1,1,0,0,0,0,0,14,100,1,0,1,100,0,0,,,,9,4,4,1,4,5,0,6,9,34,1.99,58,15,3218.51,,,,,,,Round of 16,0.0,24.0,593.0,0.0,False,,,None,1.0,1.0,3.21851,1.99,24.0,0.020625995911539848,0.015758260876416443,0.025390417624919673,0.35802145347786163,0.06270302757108114,0.1131954655625307,0.0684783064263123,0.427572311691574,9.143027297902325,0.45273602670365265,0.07367605739602033,20.933497425698377,0.7936424871295833,6.411769587733395,0.8193012260435387,0.342675712519676,0.15882016851885683,4.2414472952654085,2.0945102986064605,0.14966222633413312,9.200156723022644,28.65361518609257,2.189645902953106,3.21851,,,None,1.0,1.0,24.546883956199736,23.42577686124652,39.41691494777787,20.96907611947043,56.98938828371827,19.903917505868876,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
448522,285023_43860,Alidu Seidu,Ghana,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,16,6,1,0,1,0,0,0,27,93,1,0,0,0,0,0,,,,4,2,2,0,0,4,0,2,15,65,1.36,73,34,8378.97,,,,,,,Round of 16,0.0,92.0,780.0,0.0,False,,,None,1.0,1.0,8.378969999999999,1.36,92.0,0.025295116473611125,0.0193254689858389,0.022653294509107174,0.226947785001239,0.07689715407977782,0.13881959920717785,0.08397978669238892,0.5243621433609644,13.970290467443634,0.3431029598480612,0.09035415604373892,32.24792330620568,0.7611806449239059,8.075325405775498,2.0653631234813306,0.420247443955581,0.19477239684680567,6.4743019248317495,2.1444075518928685,0.18354136513252228,15.313067672602795,38.32174170475323,3.7799502971749024,8.378969999999999,,,None,1.0,1.0,55.78619106843632,54.45357828779903,45.674002625309136,37.05883963268645,62.92179239830465,35.82754516431892,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
520037,285023_43860,Derrick Luckassen,Ghana,DF,1,1,100,1,0,0,0.62,1.62,0,0,2,8,4,1,2,0,0,0,0,125,87,0,0,3,0,1,100,,,,4,0,0,4,1,3,1,1,12,256,2.64,147,39,18059.74,,,,,,,Round of 16,1.0,205.0,114.0,0.0,False,,,None,1.0,1.0,18.05974,2.64,205.0,0.2186448940210781,0.017797640535194306,0.141979098463066,0.4043553525898857,0.26616738969096865,0.3231943844948373,0.0773405321686454,0.2875576894848671,32.010086674294044,0.9020266645420204,0.2785605111107637,67.01023907941011,1.091702507825767,5.874111776315125,1.5113810180608458,0.38702361887498443,0.570073231825674,5.376409403908305,1.5841763703604106,0.36438054740874243,15.079198480603132,49.74797724815699,5.3722499544043,18.05974,,,None,1.0,1.0,80.79924231210391,46.28176483367793,63.68667788072585,39.58506263402109,48.04945166606933,42.15461903357196,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
441333,285023_43860,Gideon Mensah,Ghana,DF,0,0,0,0,0,0,0.0,0.0,0,0,10,63,18,2,2,0,0,0,0,182,86,3,0,6,33,2,100,,,,61,15,23,23,4,57,2,7,35,378,5.74,365,158,39697.98,346.0,89.0,255.0,4.2083048820495605,6.075423717498779,5.365420341491699,Round of 16,0.0,414.0,1253.0,0.0,True,284.70000000000005,4.777651572227478,C,1.0,1.0,39.69798,5.74,414.0,0.01937687742184347,0.014803934350288412,0.017353156343906134,0.17384934422877962,0.058905707362404164,0.10634030329107698,0.06433123304052032,0.7266587391556926,35.88767353852171,1.2377690938707986,0.39419458232446275,75.56238122425954,2.207990876246303,13.82299930768501,3.532017216453628,0.48441332360056594,0.47418233232183266,8.209328455775497,3.7550579934973274,0.4655789987465341,31.87908848083698,76.80282863318732,7.984596020580149,39.69798,284.70000000000005,4.777651572227478,C,1.0,1.0,38.91179139518029,49.49088660783125,74.23093330310667,65.68307120842854,55.997706928062904,81.97678657090273,284.70000000000005,4.777651572227478,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
486150,285023_43860,Jerome Opoku,Ghana,DF,0,0,0,0,0,0,0.0,0.0,0,0,8,10,7,2,4,0,0,0,0,115,83,0,0,7,43,7,57,,,,16,0,2,14,9,7,0,0,14,246,4.21,230,74,29365.82,,,,,,,Round of 16,0.0,313.0,1171.0,0.0,False,,,None,1.0,1.0,29.36582,4.21,313.0,0.02107081239907093,0.016098100672890185,0.01887017675211195,0.18904732884446437,0.06405526969317563,0.11563661844610125,0.06995509716491548,0.2600981082541315,27.186414354582777,1.522670552011972,1.3121309945204556,58.844317314802716,2.0476240897196702,5.666568896079388,1.8971410299682605,0.5267609451712624,0.86902585697626,5.216393330374616,1.4328995263864193,0.15288981476765862,19.82357950673961,59.6631197198251,6.856970281802081,29.36582,,,None,1.0,1.0,31.200268177446954,37.9779484863899,61.32096843360615,45.30359556767821,41.83977152907071,51.4771958361774,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
494351,285023_43860,Jonas Adjetey,Ghana,DF,1,2,0,2,0,2,0.1,0.0,0,0,3,19,6,1,0,0,0,0,0,120,88,0,0,0,0,4,75,,,,33,0,0,33,18,15,0,2,11,251,4.59,260,87,26258.63,,,,,,,Round of 16,0.0,257.0,1051.0,0.0,False,,,None,1.0,1.0,26.25863,4.59,257.0,0.02217436769334122,0.01694121691771269,0.03845340871535809,0.570847066622846,0.2533593976268516,0.4935915695792451,0.07361890074189285,0.27372039480660404,29.540012627126575,0.3007731233924803,0.823004120756992,62.85595542727154,1.225119032145307,7.636891654684837,1.8105519050731063,0.3684000172199058,0.17074263123872743,4.931746914666104,1.5079457006179764,0.1608972119828839,23.279153823470665,68.3663744965376,6.638314956916794,26.25863,,,None,1.0,1.0,49.23386483143734,34.95712529428858,54.35677758866474,37.51340250650555,44.25624610896228,58.14514416939496,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
511022,285023_43860,Kojo Peprah Oppong,Ghana,DF,0,0,0,0,0,0,0.0,0.0,0,0,1,5,0,1,0,1,0,0,0,22,95,0,0,0,0,0,0,,,,3,0,0,3,2,1,0,0,0,44,2.83,63,16,5660.9,,,,,,,Round of 16,0.0,61.0,708.0,0.0,False,,,None,1.0,1.0,5.6609,2.83,61.0,0.02482573573046364,0.018966862098074216,0.022232935890774012,0.22273650097371972,0.07547023662060946,0.13624363768878445,0.08242144262513927,0.3064488818568431,12.670139723021693,0.33673627944800877,0.08867752802921613,27.277679862448768,0.9552391426066177,5.635464078135895,0.7779392548498086,0.41244925659576054,0.19115816512457,3.231417065620069,1.6882493326144492,0.18013553846024416,11.281619773126376,35.52880552446697,3.143952610976916,5.6609,,,None,1.0,1.0,44.28645669780792,41.1637397343201,40.47223430889716,26.61968016832993,54.177292356298224,27.162568253002036,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
520039,285023_43860,Marvin Senaya,Ghana,DF,0,2,0,1,1,0,0.1,0.0,0,0,34,89,24,6,4,0,0,0,0,91,82,8,25,4,75,1,100,,,,55,17,11,27,12,43,3,10,25,201,5.77,285,171,31108.53,208.0,52.0,244.0,4.708521366119385,6.363735198974609,5.413160800933838,Round of 16,0.0,312.0,1163.0,0.0,True,193.60000000000002,5.132963299751282,C,1.0,1.0,31.10853,5.77,312.0,0.021089457186041532,0.01611234529013573,0.036572024419141654,0.5429176127053706,0.06411194984556627,0.2925904424530989,0.0700169978576579,1.6751402708333207,22.96603457882384,0.9934634029358792,0.25218304248464335,50.93806892335232,6.647574993789862,19.642851646368243,4.905295264368268,1.2346330622233677,0.8697948259969318,7.166375640566486,4.440642970553319,0.6835796055902263,36.99571630055527,69.44274599812012,7.171238642658488,31.10853,193.60000000000002,5.132963299751282,C,1.0,1.0,53.02286448357425,59.34459717429039,63.21947115968493,92.35027365667335,62.14488452816324,77.24142214210853,193.60000000000002,5.132963299751282,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
